Seed:5556629163052948353
228, 2, 626,1.927410e-08
118, 2, 3730,1.933786e-08
182, 1, 3343,1.888344e-08
48, 2, 992,2.179881e-08
70, 1, 488,1.996537e-08
24, 1, 835,2.034370e-08
2, 1, 3887,1.932327e-08
9, 3, 3534,2.116718e-08
42, 1, 4532,1.869885e-08
122, 2, 1696,2.153119e-08
223, 5, 1365,1.977123e-08
191, 1, 4578,1.872263e-08
57, 1, 3866,1.903504e-08
21, 7, 1730,2.121316e-08
239, 12, 3851,2.118740e-08
214, 2, 4679,2.141462e-08
29, 3, 962,1.991671e-08
179, 2, 3377,1.968022e-08
48, 1, 1502,1.894060e-08
200, 10, 2420,2.004839e-08
234, 3, 1428,1.929351e-08
184, 1, 3982,2.027602e-08
142, 2, 3908,2.066618e-08
18, 10, 1479,2.003023e-08
108, 2, 4256,2.139511e-08
161, 1, 2343,2.022264e-08
33, 6, 3244,2.097891e-08
88, 1, 4251,2.174184e-08
172, 1, 235,2.025015e-08
222, 5, 241,1.947490e-08
217, 9, 1532,1.914216e-08
173, 1, 1898,2.043258e-08
227, 3, 4813,2.147398e-08
137, 1, 3323,2.185906e-08
46, 11, 4170,1.892442e-08
102, 3, 2092,2.009122e-08
106, 1, 3101,1.971238e-08
86, 1, 4041,2.127729e-08
50, 3, 3484,2.097796e-08
44, 9, 4694,2.142107e-08
60, 1, 1922,2.019095e-08
30, 12, 1162,2.086907e-08
70, 1, 4426,1.958266e-08
151, 2, 3910,1.981859e-08
204, 12, 4859,1.889822e-08
37, 9, 1252,1.910157e-08
27, 1, 670,2.192270e-08
153, 2, 3324,2.093236e-08
228, 9, 165,2.131617e-08
46, 3, 3636,1.955961e-08
176, 3, 2533,2.032153e-08
16, 2, 3358,2.138172e-08
61, 1, 2185,2.020701e-08
27, 9, 932,1.917527e-08
70, 1, 1366,1.961158e-08
40, 8, 359,2.116198e-08
88, 1, 3863,2.106378e-08
146, 2, 1522,1.908060e-08
138, 3, 3547,2.032023e-08
9, 3, 1588,1.885115e-08
189, 2, 3207,1.924148e-08
161, 2, 4838,1.888701e-08
235, 7, 2885,1.943061e-08
197, 1, 1243,1.875127e-08
51, 1, 2914,1.905852e-08
174, 3, 108,2.017298e-08
134, 1, 4958,1.980620e-08
178, 3, 2043,2.141240e-08
189, 1, 801,2.109008e-08
18, 9, 2415,2.053064e-08
242, 8, 2552,1.881740e-08
180, 2, 2418,2.120216e-08
145, 1, 93,2.125184e-08
57, 1, 1438,1.992996e-08
73, 1, 241,1.928390e-08
7, 10, 4649,2.009834e-08
119, 1, 2828,1.998727e-08
235, 7, 3147,2.032427e-08
218, 3, 3183,2.178681e-08
146, 1, 2625,2.115107e-08
136, 1, 2571,1.979522e-08
144, 2, 162,1.992532e-08
202, 9, 277,2.087732e-08
22, 3, 3972,1.954871e-08
36, 8, 3544,2.013146e-08
242, 2, 232,2.170890e-08
41, 9, 1885,1.909300e-08
70, 1, 2408,2.160394e-08
195, 2, 4093,2.168297e-08
9, 9, 662,2.089568e-08
236, 3, 4627,1.949185e-08
39, 7, 1579,2.017352e-08
112, 1, 2588,2.151003e-08
127, 1, 4333,2.131601e-08
106, 1, 2088,2.081200e-08
109, 4, 4602,2.177144e-08
36, 8, 456,2.031581e-08
71, 1, 4354,1.913726e-08
174, 1, 418,1.899300e-08
13, 1, 4207,2.022287e-08
149, 1, 3583,2.140484e-08
18, 2, 3503,1.906586e-08
218, 6, 3416,2.070178e-08
29, 12, 3460,2.154273e-08
72, 1, 3317,1.871665e-08
246, 7, 2650,1.964391e-08
184, 2, 2355,2.048394e-08
105, 2, 1807,1.912603e-08
56, 1, 3300,1.987262e-08
25, 1, 638,2.136743e-08
138, 3, 2402,2.094183e-08
166, 1, 594,2.027579e-08
179, 1, 3339,2.144103e-08
177, 2, 2596,2.202066e-08
137, 1, 2865,2.058930e-08
245, 12, 2614,1.926564e-08
120, 2, 47,2.046044e-08
192, 1, 789,2.166217e-08
118, 4, 1427,2.004673e-08
46, 10, 1617,1.906314e-08
19, 7, 4444,1.908199e-08
48, 2, 29,1.996373e-08
94, 1, 3151,2.206523e-08
104, 1, 566,2.001020e-08
49, 2, 104,2.100342e-08
81, 1, 4777,2.075219e-08
2, 1, 586,2.202735e-08
175, 2, 1948,2.005961e-08
207, 12, 1870,2.104439e-08
134, 1, 820,1.914096e-08
161, 1, 102,1.881078e-08
187, 2, 4214,1.976559e-08
212, 3, 2772,1.896064e-08
170, 1, 1778,1.931642e-08
75, 1, 576,1.988690e-08
123, 1, 1619,2.129237e-08
2, 1, 820,1.937991e-08
206, 1, 4334,2.010181e-08
41, 1, 858,1.872204e-08
29, 7, 673,1.952359e-08
224, 5, 3320,2.113863e-08
87, 1, 2170,1.968039e-08
99, 3, 3510,2.092139e-08
153, 1, 2676,2.172377e-08
63, 1, 4645,2.029423e-08
184, 2, 1718,2.146072e-08
16, 8, 1619,2.136973e-08
77, 1, 2239,1.985875e-08
233, 4, 187,1.999989e-08
148, 1, 290,1.973961e-08
74, 1, 4373,2.179365e-08
133, 1, 4593,2.204003e-08
165, 1, 4313,2.040719e-08
200, 9, 1012,1.868327e-08
149, 1, 2021,1.928756e-08
61, 1, 2847,2.150594e-08
61, 1, 562,2.133273e-08
98, 1, 301,2.055528e-08
173, 3, 4521,1.916501e-08
201, 3, 788,2.075939e-08
28, 2, 4885,1.979186e-08
113, 3, 1918,1.963727e-08
53, 1, 1144,2.095750e-08
182, 2, 1064,2.004900e-08
187, 1, 4374,1.889503e-08
229, 7, 66,2.117246e-08
213, 4, 4214,2.002038e-08
191, 2, 2087,1.947618e-08
178, 3, 1600,2.201859e-08
191, 1, 4515,2.180457e-08
113, 2, 4249,2.086356e-08
132, 1, 774,1.887773e-08
65, 1, 2120,1.910541e-08
117, 1, 613,2.051613e-08
235, 9, 3210,2.109064e-08
84, 1, 1944,2.144841e-08
55, 1, 2929,1.929733e-08
190, 1, 2577,2.136388e-08
78, 1, 3037,2.111091e-08
102, 3, 740,1.942105e-08
49, 2, 3210,2.073107e-08
227, 7, 4123,2.032374e-08
231, 7, 4550,1.955016e-08
238, 10, 3509,2.010960e-08
233, 6, 3187,2.173564e-08
10, 6, 4192,2.134057e-08
174, 2, 4612,1.986317e-08
220, 12, 579,2.138901e-08
181, 1, 417,2.105560e-08
152, 2, 4577,1.912837e-08
245, 12, 3913,1.910858e-08
172, 1, 2695,1.920890e-08
119, 2, 3341,2.104977e-08
24, 4, 2616,2.113862e-08
30, 6, 3758,2.079387e-08
204, 2, 2339,1.991759e-08
213, 5, 3697,2.059543e-08
154, 2, 2395,2.161625e-08
224, 2, 1478,1.869679e-08
66, 1, 675,1.919951e-08
48, 2, 4627,2.171803e-08
175, 3, 3504,1.895979e-08
90, 1, 1735,2.167856e-08
207, 8, 4025,2.195780e-08
141, 4, 2179,2.105538e-08
21, 8, 3514,2.089498e-08
227, 11, 2703,2.036387e-08
94, 1, 1598,1.882142e-08
36, 1, 2880,2.096602e-08
121, 2, 1258,1.991423e-08
114, 2, 2713,1.907512e-08
219, 5, 1792,1.947680e-08
59, 1, 496,2.049221e-08
51, 1, 2290,2.096475e-08
141, 2, 76,2.181245e-08
97, 3, 1551,2.084163e-08
156, 3, 3942,2.081477e-08
110, 4, 1044,2.175365e-08
159, 1, 4615,2.041844e-08
47, 11, 2136,1.965892e-08
200, 7, 139,2.194983e-08
136, 1, 4356,2.195043e-08
3, 1, 3972,2.180106e-08
81, 1, 3461,1.983715e-08
51, 1, 847,2.181585e-08
54, 1, 3151,2.165718e-08
243, 8, 594,2.004654e-08
247, 1, 1888,2.064003e-08
149, 2, 2724,2.046650e-08
242, 9, 470,1.996852e-08
108, 4, 4088,2.054765e-08
9, 12, 1393,2.002408e-08
240, 2, 2771,2.076218e-08
231, 6, 3673,2.069472e-08
222, 5, 936,1.998313e-08
157, 1, 2266,2.008737e-08
33, 11, 2387,1.914222e-08
124, 3, 4047,2.122290e-08
160, 1, 2867,1.957724e-08
61, 1, 3534,2.018090e-08
73, 1, 3703,2.136791e-08
160, 2, 2055,2.095761e-08
131, 1, 2362,2.057239e-08
79, 1, 160,1.878958e-08
33, 6, 829,1.996410e-08
19, 5, 3320,1.884649e-08
122, 1, 3132,2.051916e-08
232, 3, 2745,2.099200e-08
238, 6, 4190,1.939505e-08
124, 2, 4892,1.957580e-08
237, 2, 902,2.093587e-08
161, 2, 4193,2.129120e-08
188, 2, 3188,2.055420e-08
104, 1, 1063,1.976968e-08
19, 11, 974,2.202904e-08
207, 10, 87,1.893825e-08
176, 3, 1722,1.908891e-08
134, 2, 4248,2.101833e-08
133, 3, 2471,1.901013e-08
141, 4, 4255,2.107981e-08
84, 1, 2352,2.115209e-08
125, 2, 4120,1.972995e-08
180, 2, 3604,1.892808e-08
203, 2, 3540,2.115274e-08
166, 1, 3999,2.104280e-08
103, 1, 3227,2.145296e-08
19, 7, 990,2.170926e-08
175, 3, 1187,2.172623e-08
45, 3, 1115,2.091468e-08
5, 10, 1138,2.116594e-08
30, 10, 637,1.900532e-08
125, 1, 4450,2.162599e-08
55, 1, 675,1.991117e-08
115, 2, 3448,2.083156e-08
170, 2, 3162,1.921156e-08
73, 1, 3115,2.203932e-08
13, 5, 3364,2.072294e-08
22, 9, 4424,1.895693e-08
126, 4, 2112,2.016528e-08
165, 2, 2177,1.997582e-08
124, 1, 1956,2.190382e-08
65, 1, 2334,2.057295e-08
231, 5, 342,2.099829e-08
107, 1, 1874,2.034683e-08
10, 6, 3026,1.917272e-08
178, 2, 619,2.204998e-08
222, 7, 1162,1.965996e-08
42, 6, 3086,1.960944e-08
147, 1, 4846,2.076987e-08
168, 1, 180,2.205096e-08
60, 1, 625,2.144474e-08
42, 8, 1717,2.086429e-08
241, 9, 796,2.077774e-08
75, 1, 4413,2.093147e-08
138, 1, 53,2.081173e-08
157, 1, 3506,1.890425e-08
95, 3, 3392,2.181617e-08
146, 1, 2073,1.983216e-08
160, 2, 1944,1.934495e-08
203, 4, 4915,2.141883e-08
47, 10, 642,1.931793e-08
182, 1, 1964,1.980549e-08
238, 7, 2667,1.958912e-08
19, 7, 1659,2.088915e-08
196, 2, 4880,1.998993e-08
34, 8, 290,1.899683e-08
66, 1, 51,1.979670e-08
178, 3, 2092,1.991185e-08
125, 1, 1330,2.029138e-08
204, 7, 4774,2.015529e-08
201, 4, 3603,2.126709e-08
119, 3, 2053,1.973157e-08
28, 10, 4126,2.128961e-08
235, 3, 3703,1.986070e-08
104, 2, 329,2.189907e-08
66, 1, 2036,1.878083e-08
156, 1, 2711,2.089752e-08
123, 1, 99,1.893200e-08
113, 1, 900,2.060651e-08
27, 3, 4143,2.056577e-08
246, 9, 4380,1.907217e-08
209, 4, 4720,1.891255e-08
105, 3, 4039,2.012362e-08
220, 10, 607,2.076967e-08
26, 7, 14,2.148299e-08
155, 2, 2034,2.128721e-08
155, 1, 1721,2.178237e-08
51, 1, 2707,2.093944e-08
132, 3, 2617,2.084236e-08
217, 8, 2673,1.936432e-08
31, 1, 1670,1.971798e-08
221, 2, 682,2.207931e-08
243, 12, 2273,1.967778e-08
117, 3, 2680,1.921895e-08
105, 1, 2788,2.110396e-08
196, 4, 2875,1.901886e-08
219, 10, 1006,2.104152e-08
227, 3, 4534,2.186650e-08
163, 1, 3482,2.012508e-08
135, 3, 2538,1.975071e-08
190, 2, 4307,1.997603e-08
77, 1, 4735,2.136925e-08
24, 4, 1433,2.024878e-08
124, 3, 2856,1.960879e-08
239, 1, 4142,1.940125e-08
56, 1, 617,2.147056e-08
225, 6, 972,1.949505e-08
74, 1, 4774,2.202671e-08
109, 2, 3827,2.053805e-08
8, 2, 4713,1.875902e-08
94, 2, 2504,1.977736e-08
84, 1, 4770,2.116878e-08
212, 6, 2827,2.109239e-08
230, 6, 2092,2.037412e-08
100, 2, 1405,1.885883e-08
32, 1, 549,2.005728e-08
15, 8, 3835,1.917797e-08
43, 3, 1911,2.142295e-08
196, 4, 2577,1.889066e-08
144, 3, 3161,1.901056e-08
129, 3, 2249,2.166587e-08
89, 1, 730,2.068432e-08
110, 1, 2913,2.100627e-08
44, 4, 806,1.906184e-08
52, 1, 3453,1.945153e-08
65, 1, 628,2.051603e-08
36, 6, 4751,1.892406e-08
199, 11, 4817,2.158001e-08
19, 8, 3193,2.099329e-08
5, 8, 3929,2.057795e-08
56, 1, 4663,2.033621e-08
9, 6, 3718,2.119334e-08
221, 8, 526,2.005086e-08
203, 6, 1915,2.026832e-08
31, 12, 1529,1.894718e-08
27, 2, 2058,2.195309e-08
38, 8, 4725,1.873903e-08
228, 6, 185,1.991052e-08
55, 1, 3459,1.908025e-08
131, 2, 1824,1.883367e-08
205, 3, 1125,1.962710e-08
151, 2, 2199,2.169697e-08
242, 10, 1793,2.072464e-08
149, 1, 2100,2.143450e-08
126, 1, 599,2.091032e-08
37, 2, 3641,2.207620e-08
25, 12, 3708,1.907527e-08
23, 8, 347,1.923657e-08
12, 1, 591,2.188931e-08
231, 12, 2002,2.155455e-08
200, 3, 1406,1.970881e-08
117, 1, 2960,2.205646e-08
150, 3, 149,1.873823e-08
207, 3, 4423,1.901022e-08
239, 3, 144,2.170039e-08
116, 3, 3702,1.962364e-08
242, 8, 3577,1.970290e-08
76, 1, 4828,2.022787e-08
78, 1, 1636,1.976552e-08
64, 1, 472,2.128492e-08
210, 6, 358,2.167159e-08
79, 1, 2680,1.904646e-08
154, 1, 3734,1.887873e-08
88, 1, 3026,1.987639e-08
28, 7, 3120,1.974138e-08
183, 1, 3938,1.946254e-08
71, 1, 4281,1.942749e-08
147, 1, 237,1.994644e-08
54, 1, 3141,2.127509e-08
93, 1, 1830,1.930576e-08
91, 1, 4243,2.203644e-08
56, 1, 2225,2.103168e-08
156, 2, 3626,2.051799e-08
218, 1, 3596,2.074267e-08
168, 1, 4865,1.882149e-08
19, 4, 3816,2.193378e-08
147, 2, 1662,2.169424e-08
238, 4, 2617,1.964686e-08
223, 7, 1779,2.064663e-08
197, 1, 4226,1.901333e-08
227, 1, 419,1.969776e-08
134, 2, 3937,2.018607e-08
166, 2, 2648,1.902010e-08
172, 1, 709,1.953512e-08
51, 1, 2749,1.908156e-08
90, 1, 4032,1.972261e-08
181, 1, 4800,2.061185e-08
148, 2, 1991,2.189156e-08
228, 10, 1391,1.940711e-08
9, 11, 2970,2.109195e-08
111, 3, 2800,2.062117e-08
74, 1, 1034,1.890325e-08
183, 3, 3903,1.994822e-08
125, 2, 4898,1.962785e-08
11, 8, 1283,1.991949e-08
238, 6, 1853,1.999907e-08
150, 3, 60,1.918445e-08
119, 2, 179,1.909706e-08
110, 2, 4767,2.156783e-08
172, 1, 2383,2.090154e-08
35, 11, 45,2.133214e-08
232, 2, 4612,1.955395e-08
19, 2, 235,2.131377e-08
135, 1, 2338,2.201263e-08
118, 4, 1309,1.932931e-08
159, 1, 3722,1.871532e-08
21, 4, 407,2.195404e-08
161, 3, 3730,1.930058e-08
238, 1, 4353,2.089491e-08
231, 4, 1449,2.022029e-08
12, 4, 210,2.071693e-08
45, 12, 4244,2.123558e-08
35, 12, 3625,2.184713e-08
55, 1, 1570,2.042397e-08
164, 2, 748,2.113503e-08
16, 2, 3977,1.882132e-08
177, 3, 2113,2.018855e-08
150, 1, 1941,1.920218e-08
143, 1, 1864,2.182467e-08
144, 3, 2846,2.074937e-08
100, 2, 4749,2.119647e-08
69, 1, 1775,1.935872e-08
77, 1, 4470,2.179308e-08
210, 9, 560,2.110396e-08
143, 2, 16,1.964175e-08
60, 1, 3194,2.165683e-08
180, 2, 1685,1.993613e-08
50, 2, 2189,2.199915e-08
230, 3, 999,2.124442e-08
208, 6, 71,2.037007e-08
97, 3, 553,1.920928e-08
105, 2, 2203,2.011882e-08
149, 2, 3726,1.982884e-08
115, 1, 4404,2.191785e-08
196, 3, 2446,2.045290e-08
177, 1, 3147,1.870995e-08
22, 8, 2956,2.170012e-08
181, 3, 1421,2.160750e-08
22, 9, 3364,2.010989e-08
94, 1, 3431,1.970613e-08
176, 1, 178,2.108908e-08
48, 3, 4954,1.913369e-08
222, 11, 694,1.894995e-08
217, 6, 2871,1.914231e-08
245, 6, 2492,1.994531e-08
159, 3, 4042,1.883182e-08
117, 1, 290,2.104350e-08
92, 1, 2615,2.037217e-08
114, 4, 3304,1.969728e-08
139, 1, 1292,2.206065e-08
147, 2, 3740,1.921719e-08
143, 1, 4043,2.192062e-08
193, 2, 4348,1.871772e-08
46, 4, 4023,2.046993e-08
206, 4, 4786,2.130247e-08
146, 1, 3376,1.973619e-08
21, 1, 2984,1.958215e-08
161, 2, 4699,1.935142e-08
144, 2, 2084,1.928966e-08
130, 3, 2033,1.939236e-08
139, 2, 4761,2.088079e-08
213, 4, 2029,1.965929e-08
95, 3, 2871,2.068159e-08
90, 1, 4572,2.058022e-08
105, 3, 3578,2.158782e-08
136, 1, 1633,1.882900e-08
139, 1, 4746,1.872701e-08
185, 1, 2731,2.126287e-08
211, 10, 4095,2.002214e-08
74, 1, 2759,2.198557e-08
20, 10, 1061,2.161661e-08
77, 1, 604,2.114940e-08
83, 1, 3353,1.958843e-08
73, 1, 4322,1.924301e-08
29, 10, 1383,1.963880e-08
112, 1, 4749,1.870977e-08
213, 2, 1571,2.189517e-08
94, 1, 4962,2.067514e-08
147, 2, 4217,2.078317e-08
25, 10, 2487,1.919390e-08
218, 2, 2718,1.910597e-08
49, 2, 3877,1.962535e-08
155, 2, 1919,2.151789e-08
21, 5, 319,2.045962e-08
218, 2, 3020,2.072997e-08
25, 10, 1942,1.976397e-08
237, 7, 4836,2.015661e-08
89, 1, 2128,1.943918e-08
116, 2, 1304,2.174064e-08
116, 2, 3054,1.950504e-08
196, 4, 4092,1.868457e-08
101, 1, 3644,2.085100e-08
61, 1, 1427,2.204203e-08
49, 1, 719,2.017573e-08
149, 1, 3131,2.077156e-08
176, 3, 1723,2.038081e-08
82, 1, 898,2.022215e-08
75, 1, 3768,2.165687e-08
128, 4, 2676,2.169134e-08
150, 1, 1358,1.983292e-08
98, 2, 1265,1.905705e-08
82, 1, 2300,2.159781e-08
144, 2, 2762,2.149462e-08
46, 6, 2170,2.167812e-08
22, 6, 1434,2.147487e-08
5, 2, 205,1.972110e-08
152, 2, 1560,1.983695e-08
153, 2, 2476,1.879142e-08
151, 3, 631,1.903278e-08
30, 1, 4323,1.874453e-08
180, 2, 702,2.030449e-08
121, 1, 3818,2.084530e-08
44, 5, 3500,2.078537e-08
144, 3, 1359,2.065770e-08
208, 11, 1794,2.150666e-08
36, 12, 914,2.199689e-08
3, 1, 4195,2.197364e-08
114, 1, 1632,2.184009e-08
243, 10, 251,1.888691e-08
106, 4, 1794,2.127264e-08
191, 1, 3824,1.928694e-08
2, 1, 2875,1.981000e-08
69, 1, 724,1.963240e-08
220, 12, 1614,1.967301e-08
128, 4, 2062,1.920410e-08
198, 6, 2110,2.042003e-08
43, 7, 1823,2.183885e-08
95, 2, 161,2.180080e-08
178, 3, 3594,2.026971e-08
238, 12, 289,2.016611e-08
201, 11, 1089,2.182283e-08
122, 2, 3451,2.162719e-08
126, 1, 751,1.873898e-08
147, 2, 2898,2.088392e-08
197, 2, 3327,2.064206e-08
146, 2, 4542,1.895036e-08
128, 3, 3571,2.146621e-08
148, 3, 4694,2.145852e-08
22, 5, 1165,1.971827e-08
124, 3, 1729,1.985017e-08
195, 1, 2574,2.138413e-08
194, 2, 4793,2.036881e-08
171, 1, 2786,1.920922e-08
200, 8, 3660,2.142466e-08
204, 6, 83,2.009100e-08
192, 2, 4098,2.117452e-08
129, 1, 4687,2.196053e-08
169, 1, 594,2.179634e-08
4, 1, 3317,1.925423e-08
194, 1, 3518,1.957645e-08
84, 1, 713,2.122827e-08
211, 2, 2847,1.876541e-08
33, 7, 3956,2.167435e-08
170, 2, 1456,2.055481e-08
71, 1, 2441,1.956422e-08
190, 1, 473,2.183535e-08
15, 8, 1482,2.110185e-08
180, 1, 4973,2.104614e-08
186, 2, 1622,2.103645e-08
29, 7, 2138,2.080601e-08
215, 5, 202,1.885068e-08
222, 2, 1424,1.998363e-08
221, 6, 3327,2.018435e-08
162, 2, 1524,1.911485e-08
191, 1, 1658,2.113962e-08
221, 2, 1114,2.197414e-08
187, 1, 2555,1.902554e-08
192, 1, 2056,2.190061e-08
195, 2, 963,2.185354e-08
68, 1, 2252,2.056768e-08
139, 3, 3414,1.885668e-08
121, 1, 4736,1.900181e-08
152, 1, 1563,1.955459e-08
155, 2, 1997,1.901451e-08
121, 2, 2266,1.930884e-08
183, 3, 4672,2.202047e-08
225, 3, 1800,1.999899e-08
52, 1, 4395,1.947901e-08
162, 1, 706,1.875098e-08
137, 1, 2954,1.971412e-08
236, 8, 2698,2.095855e-08
20, 3, 4982,2.174213e-08
167, 1, 1911,2.184812e-08
235, 6, 385,2.138961e-08
113, 1, 657,1.883596e-08
86, 1, 4097,1.962445e-08
138, 2, 2773,2.118281e-08
238, 1, 3218,2.041189e-08
131, 2, 4046,2.038861e-08
95, 1, 4401,1.898095e-08
105, 1, 3532,1.901235e-08
89, 1, 762,2.137266e-08
226, 9, 3668,2.002000e-08
209, 2, 1127,1.922943e-08
13, 2, 1413,1.959195e-08
125, 1, 3891,2.044043e-08
157, 2, 2056,1.895077e-08
31, 3, 2606,2.022078e-08
208, 6, 1914,2.047641e-08
16, 7, 2765,2.171107e-08
183, 1, 574,2.142178e-08
5, 7, 3133,2.028291e-08
29, 6, 3440,2.002124e-08
179, 2, 2885,1.881231e-08
108, 4, 1186,2.140870e-08
76, 1, 1738,2.185994e-08
199, 10, 1660,1.964144e-08
101, 2, 1115,2.138845e-08
50, 2, 1248,1.923359e-08
76, 1, 1701,1.891568e-08
132, 2, 777,2.008952e-08
131, 2, 3383,2.188215e-08
49, 3, 1024,2.139353e-08
2, 1, 2591,2.010266e-08
137, 1, 1351,2.065119e-08
235, 6, 3243,2.104913e-08
40, 11, 799,2.174875e-08
100, 1, 3699,1.912625e-08
120, 3, 386,2.004434e-08
40, 12, 949,1.959721e-08
109, 4, 1783,2.125958e-08
166, 3, 4749,2.127392e-08
138, 3, 4389,1.898768e-08
166, 2, 1630,2.206410e-08
149, 2, 2870,1.985782e-08
150, 2, 742,1.983873e-08
164, 2, 4506,2.082375e-08
23, 6, 3610,2.184270e-08
145, 1, 584,2.051071e-08
104, 1, 1980,1.905845e-08
160, 1, 3448,1.869709e-08
69, 1, 1642,1.881359e-08
202, 2, 3656,2.200683e-08
63, 1, 1566,2.115264e-08
246, 3, 3464,1.869057e-08
79, 1, 655,1.915848e-08
130, 4, 2730,2.120489e-08
14, 8, 3263,1.896543e-08
162, 3, 3707,2.003749e-08
123, 3, 4290,1.950617e-08
90, 1, 4031,2.163026e-08
18, 5, 4726,2.108393e-08
154, 2, 4056,1.874978e-08
1, 1, 2502,2.026363e-08
135, 3, 2512,2.205874e-08
206, 5, 3288,2.167076e-08
133, 1, 2402,2.145654e-08
164, 2, 4438,1.990848e-08
66, 1, 3904,1.927264e-08
195, 1, 1437,1.987255e-08
167, 2, 775,1.938870e-08
85, 1, 4017,2.112695e-08
